name,max_thickness,max_camber,leading_edge_radius,trailing_edge_angle,thickness_to_chord_ratio
goe399,0.06888821574788836,0.04215351673232304,0.007029952892973853,2.22423011528861e-05,0.06888821574788836
goe402,0.06797889018900183,0.0572877545003203,0.0076109784545336625,0.0012928588935928267,0.06797889018900183
goe398,0.13830232756342495,0.048464019807414806,0.013610398662786289,19.594114971300634,0.13830232756342495
goe400,0.06116866937974169,0.04884984222725447,0.009350436544013064,6.250590030184322,0.06116866937974169
goe401,0.07095677956867888,0.04857210025894622,0.010244533749743788,12.941481529393142,0.07095677956867888
goe403,0.06647382452993103,0.04311634753201577,0.007056224092654333,0.0009383998548202739,0.06647382452993103
goe405,0.1109332989087621,0.06528671860858264,0.009909752561239831,0.0009166123641449716,0.1109332989087621
goe404,0.13188855178612782,0.04961129787663124,0.017446410807913135,14.879035563527266,0.13188855178612782
goe406,0.11686578511992067,0.05530644634451309,0.013609821870889303,27.33051264610542,0.11686578511992067
goe407,0.09457303838976272,0.04777453825646494,0.011946085200652096,22.10812216755867,0.09457303838976272
goe408,0.0774633976348908,0.041445730609568104,0.007758020881794881,26.697455263107166,0.0774633976348908
goe409,0.127,0.0,0.012863807237008942,14.81450874849222,0.127
goe410,0.160646676894795,0.0,0.017667012777056165,10.287370172079727,0.160646676894795
goe411,0.13196943050534804,0.0,0.007682645993812931,20.409928441092806,0.13196943050534804
goe412,0.1311906355847515,0.05098153565933545,0.013283214145801322,17.72626999551161,0.1311906355847515
goe413,0.16334108653486532,0.04644836803732544,0.01935494027627863,9.394727917583857,0.16334108653486532
goe417,0.059922206383168905,0.06128427837895993,0.007930225436514622,0.0017691858142827109,0.059922206383168905
goe415,0.08467183440013129,0.0365654115378303,0.006756977897663895,8.935676424898032,0.08467183440013129
goe414,0.1357943539802122,0.05244424842339249,0.010430683408012729,18.34572351330965,0.1357943539802122
goe416a,0.11671737375471228,0.013307267761961483,0.007170310880073212,8.952455104816941,0.11671737375471228
goe418,0.12693074223233297,0.0507003961284406,0.017405819126916723,3.578061868416974e-05,0.12693074223233297
goe419,0.05300041761504207,0.04397137677117538,0.005825784731182865,0.0006992599990501633,0.05300041761504207
goe417a,0.03189001077524012,0.05888134270188411,0.010663343852759195,13.762117133061823,0.03189001077524012
goe420,0.18719346298713654,0.04293634516549908,0.018964272397299073,16.1412136148409,0.18719346298713654
goe422,0.17058399122250092,0.06505216380235236,0.018450931851312226,20.181409139309032,0.17058399122250092
goe421,0.1900410407592792,0.08099186932577597,0.016016291810901324,23.869111362301638,0.1900410407592792
goe423,0.16934211996804113,0.05054683544425058,0.016689773303371083,23.054883881722226,0.16934211996804113
goe426,0.13580343624274493,0.04539391398858361,0.013383684824473958,-2.929720244770553,0.13580343624274493
goe424,0.1998305427155341,0.047781062565471974,0.0152558684809135,24.37995707705175,0.1998305427155341
goe427,0.04598863397342322,0.05686684916718525,0.006772459665572956,0.0016726746624918358,0.04598863397342322
goe425,0.1601292290000486,0.04539063199519859,0.01493536689995247,16.800627346432666,0.1601292290000486
goe428,0.07893317815974875,0.052125678839996296,0.007192580775942281,0.0012435460228989736,0.07893317815974875
goe431,0.11785874180473503,0.07219602411248406,0.010371472571743336,-13.034882379002035,0.11785874180473503
goe432,0.07695270541146945,0.04331207055207771,0.008573773998123192,0.0004854209373464043,0.07695270541146945
